Latitude;Longitude;Type;StationID;StationName;MLLW;MLW;MSL;MHW;MHHW;NGVD;NAVD
37.6667;-122.39;Sub;xTide_3512;South San Francisco, San Francisco Bay, California;0.0;-0.34840;-1.14860;-1.98810;-2.18140;-0.97558;-0.15233
33.12;-79.275;Sub;xTide_3513;South Santee River entrance (Depth 5ft), South Carolina Current;0.0;-0.05420;-0.72520;-1.38980;-1.49830;-0.46674;-0.77130
41.665;-70.1833;Sub;xTide_3514;South Yarmouth, Bass River, Nantucket Sound, Massachusetts;0.0;-0.08281;-0.66742;-1.21123;-1.31192;-0.49708;-0.76440
32.1333;-80.5833;Sub;xTide_3515;Southeast Channel entrance, Port Royal Sound, South Carolina Current;0.0;-0.06388;-1.00629;-1.89508;-2.01789;-0.80270;-1.09173
37.7;-123;Sub;xTide_3516;Southeast Farallon Island, California;0.0;-0.33870;-0.91500;-1.50870;-1.71380;-0.80254;0.01915
29.1167;-89.045;Sub;xTide_3517;Southeast Pass, Mississippi River, Louisiana;0.0;-0.00715;-0.19040;-0.37530;-0.38090;0.12935;0.05220
56.5667;-133.7167;Sub;xTide_3518;Southern entrance to Keku Strait, Keku Strait, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
41.06;-72.4133;Sub;xTide_3519;Southold, Shelter Island Sound, New York;0.0;-0.05280;-0.42322;-0.77445;-0.86279;-0.24087;-0.52931
33.9172;-78.0088;Sub;xTide_3520;Southport (Depth 16ft), Cape Fear River, North Carolina Current;0.0;-0.04822;-0.71220;-1.33979;-1.44244;-0.51866;-0.85246
33.9172;-78.0088;Sub;xTide_3521;Southport (Depth 26ft), Cape Fear River, North Carolina Current;0.0;-0.04822;-0.71220;-1.33979;-1.44244;-0.51866;-0.85246
33.9145;-78.0117;Sub;xTide_3522;Southport (Depth 6ft), Cape Fear River, North Carolina Current;0.0;-0.04810;-0.71354;-1.34464;-1.44890;-0.51958;-0.85424
33.915;-78.0183;Ref;xTide_3523;Southport, Cape Fear River, North Carolina;0.0;-0.04700;-0.70602;-1.34000;-1.44200;-0.51108;-0.84702
41.1333;-73.2833;Ref;xTide_3524;Southport, Southport Harbor, Connecticut;0.0;-0.07400;-1.11711;-2.15823;-2.26024;-0.83547;-1.16817
43.8467;-69.6617;Sub;xTide_3525;Southport, Townsend Gut, Maine;0.0;-999999;-999999;-999999;-999999;-999999;-999999
27.5617;-82.7673;Sub;xTide_3526;Southwest Channel (S of Egmont Key) (Depth 15ft), Tampa Bay, Florida Current;0.0;-0.11439;-0.35564;-0.58603;-0.66845;-0.18434;-0.48338
26.935;-80.1433;Sub;xTide_3527;Southwest Fork (spillway), Loxahatchee River, Florida;0.0;-0.04990;-0.34060;-0.63140;-0.67640;-0.18245;-0.63987
26.9433;-80.12;Sub;xTide_3528;Southwest Fork, 0.5 mile above entrance, Loxahatchee River, Florida;0.0;-0.04550;-0.32277;-0.60417;-0.65244;-0.18803;-0.64520
44.275;-68.3133;Sub;xTide_3529;Southwest Harbor, Mount Desert Island, Maine;0.0;-0.11310;-1.70690;-3.28130;-3.40730;-1.59551;-1.78718
28.9317;-89.4283;Sub;xTide_3530;Southwest Pass, Mississippi River, Louisiana;0.0;-0.00788;-0.20198;-0.39036;-0.39798;0.15571;0.09106
29.58;-92.035;Sub;xTide_3531;Southwest Pass, Vermilion Bay, Louisiana;0.0;-0.11970;-0.33670;-0.51650;-0.54320;-0.19302;-0.20812
32.1867;-80.785;Sub;xTide_3532;Spanish Wells, Calibogue Sound (Depth 30ft), Calibogue Sound, South Carolina Current;0.0;-0.06597;-1.21599;-2.23195;-2.35176;-0.99105;-1.27258
48.0883;-122.3223;Ref;xTide_3533;Spee-Bi-Dah, Washington;0.0;-0.84252;-1.98546;-3.13677;-3.40601;-1.75871;-0.62575
39.4805;-76.0817;Sub;xTide_3534;Spesutie Island, channel north of (Depth 7ft), Chesapeake Bay, Maryland Current;0.0;-0.07309;-0.34961;-0.62519;-0.73582;-0.07507;-0.31860
56.601;-132.976;Sub;xTide_3535;Spike Rock, Wrangell Narrows, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
34.725;-76.8033;Ref;xTide_3536;Spooner Creek, North Carolina;0.0;-0.03804;-0.30000;-0.53400;-0.59596;-0.03914;-0.35536
48.6113;-123.0342;Sub;xTide_3537;Spring Passage, south entrance, San Juan Channel, Washington Current;0.0;-0.80132;-1.45749;-2.20981;-2.43436;-1.34646;-0.18238
29.92;-83.6717;Ref;xTide_3538;Spring Warrior Creek, Florida;0.0;-0.15820;-0.54630;-0.97440;-1.05330;-0.31694;-0.51837
33.655;-78.9183;Ref;xTide_3539;Springmaid Pier, South Carolina;0.0;-0.05703;-0.82600;-1.58797;-1.70697;-0.65794;-0.96187
57.9383;-152.417;Sub;xTide_3540;Spruce Island (north side), Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.8783;-73.925;Ref;xTide_3541;Spuyten Duyvil Creek Entrance, Hudson River, New York;0.0;-0.05813;-0.64302;-1.23227;-1.32415;-0.32852;-0.64553
40.8783;-73.925;Sub;xTide_3542;Spuyten Duyvil Creek Entrance, Hudson River, New York (sub);0.0;-0.05813;-0.64302;-1.23227;-1.32415;-0.32852;-0.64553
43.0533;-70.9133;Sub;xTide_3543;Squamscott River RR. Bridge, Piscataqua River, New Hampshire;0.0;-999999;-999999;-999999;-999999;-999999;-999999
47.177;-122.9192;Sub;xTide_3544;Squaxin Passage, north of Hunter Point, Puget Sound, Washington Current;0.0;-0.92553;-2.50214;-4.07808;-4.37495;-2.26080;-1.22390
41.3117;-70.7683;Sub;xTide_3545;Squibnocket Point, Martha's Vineyard, Massachusetts;0.0;-0.02351;-0.39414;-0.81286;-0.89187;-0.22072;-0.48859
29.8567;-81.2633;Ref;xTide_3546;St. Augustine Beach, Florida;0.0;-0.04900;-0.74200;-1.45400;-1.56900;-0.63871;-0.95540
29.8917;-81.31;Sub;xTide_3547;St. Augustine, city dock, Florida;0.0;-0.05102;-0.74004;-1.41603;-1.51904;-0.56812;-0.89282
55.01;-163.507;Sub;xTide_3548;St. Catherine Cove, Unimak Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.715;-81.1405;Sub;xTide_3549;St. Catherines Sound Entrance (Depth 10ft), St. Catherines Sound, Georgia Current;0.0;-0.05890;-1.16225;-2.17100;-2.27975;-0.83893;-1.13390
29.6533;-84.8967;Ref;xTide_3550;St. George Island, 12th St. W (bayside), St. George Sound, Florida;0.0;-0.15547;-0.38141;-0.60631;-0.66282;-0.23485;-0.41104
29.6533;-84.8967;Sub;xTide_3551;St. George Island, 12th St. W (bayside), St. George Sound, Florida (sub);0.0;-0.15547;-0.38141;-0.60631;-0.66282;-0.23485;-0.41104
29.6867;-84.7867;Sub;xTide_3552;St. George Island, East End, St. George Sound, Florida;0.0;-0.16609;-0.37151;-0.60261;-0.66107;-0.21784;-0.39742
29.77;-84.7;Ref;xTide_3553;St. George Island, NE end, St. George Sound, Florida;0.0;-0.15440;-0.37280;-0.63340;-0.67910;-0.21099;-0.39073
29.6917;-84.7917;Sub;xTide_3554;St. George Island, Rattlesnake Cove, St. George Sound, Florida;0.0;-0.18935;-0.41241;-0.65291;-0.72860;-0.26852;-0.44804
29.6133;-84.9583;Ref;xTide_3555;St. George Island, Sikes Cut, St. George Sound, Florida;0.0;-0.15900;-0.34300;-0.53100;-0.60000;-0.23435;-0.40754
29.6133;-84.9583;Sub;xTide_3556;St. George Island, Sikes Cut, St. George Sound, Florida (sub);0.0;-0.15900;-0.34300;-0.53100;-0.60000;-0.23435;-0.40754
40.6433;-74.0733;Sub;xTide_3557;St. George, Staten Island, New York;0.0;-0.06629;-0.77046;-1.46466;-1.56583;-0.48724;-0.82672
39.555;-75.6483;Sub;xTide_3558;St. Georges, Chesapeake and Delaware Canal, Delaware;0.0;-0.05500;-0.72700;-1.39691;-1.46407;-0.49093;-0.73188
26.4917;-82.0817;Sub;xTide_3559;St. James City, Pine Island, Florida;0.0;-0.12224;-0.35264;-0.57320;-0.65109;-0.17584;-0.53593
30.4003;-81.3858;Ref;xTide_3560;St. Johns River Entrance (between jetties), Florida Current (16d);0.0;-0.05250;-0.82563;-1.61361;-1.72385;-0.66412;-1.00252
29.8733;-85.39;Ref;xTide_3561;St. Joseph Point, St. Joseph Bay, Florida;0.0;-0.02700;-0.23200;-0.38100;-0.47400;-0.10039;-0.23763
27.48;-80.3333;Sub;xTide_3562;St. Lucie, Indian River, Florida;0.0;-0.04383;-0.26865;-0.47037;-0.50897;-0.08706;-0.54467
30.0783;-84.1783;Ref;xTide_3563;St. Marks lighthouse, Apalachee Bay, Florida;0.0;-0.18776;-0.58189;-0.99085;-1.06285;-0.35908;-0.55978
30.0467;-84.18;Sub;xTide_3564;St. Marks River approach, Apalachee Bay, Florida Current;0.0;-0.18361;-0.56006;-0.97354;-1.04517;-0.33648;-0.53674
30.1533;-84.2033;Sub;xTide_3565;St. Marks, St. Marks River, Apalachee Bay, Florida;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.155;-84.2017;Sub;xTide_3566;St. Marks, St. Marks River, Apalachee Bay, Florida Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.72;-81.445;Sub;xTide_3567;St. Marys Entrance, North Jetty, Georgia;0.0;-0.05970;-0.95560;-1.84940;-1.96050;-0.75511;-1.10693
30.72;-81.5483;Ref;xTide_3568;St. Marys, St. Marys River, Georgia;0.0;-0.05997;-1.00497;-1.84598;-1.94798;-0.76766;-1.12574
60.35;-172.7167;Sub;xTide_3569;St. Mathew I., southwest coast, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
60.3583;-172.715;Sub;xTide_3570;St. Matthew Island, Bering Sea, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
63.475;-162.027;Ref;xTide_3571;St. Michael, Norton Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
63.475;-162.027;Sub;xTide_3572;St. Michael, Norton Sound, Alaska (sub);0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.7867;-76.2217;Sub;xTide_3573;St. Michaels, Miles River, Chesapeake Bay, Maryland;0.0;-0.07811;-0.29086;-0.50297;-0.57605;-0.11082;-0.34902
38.775;-76.2333;Sub;xTide_3574;St. Michaels, San Domingo Creek, Chesapeake Bay, Maryland;0.0;-0.05930;-0.27390;-0.48990;-0.55930;-0.09357;-0.33244
27.7606;-82.6269;Ref;xTide_3575;St. Petersburg, Tampa Bay, Florida;0.0;-0.11983;-0.36965;-0.60669;-0.69259;-0.19438;-0.46450
31.1317;-81.3967;Ref;xTide_3576;St. Simons Lighthouse, St. Simons Island, Georgia;0.0;-0.06300;-1.08600;-2.08100;-2.19400;-0.98803;-1.28460
31.1;-81.3167;Sub;xTide_3577;St. Simons Sound Bar, Georgia;0.0;-0.06106;-1.04201;-1.99149;-2.10509;-0.89501;-1.20207
41.6567;-69.975;Sub;xTide_3578;Stage Harbor, west of Morris Island, Nantucket Sound, Massachusetts Current;0.0;-0.09307;-0.88950;-1.57366;-1.67490;-0.72187;-0.99277
41.0383;-73.5467;Sub;xTide_3579;Stamford, Connecticut;0.0;-999999;-999999;-999999;-999999;-999999;-999999
48.2167;-122.3667;Sub;xTide_3580;Stanwood, Stillaguamish River, Washington;0.0;-0.85340;-2.01140;-3.15770;-3.42530;-1.76444;-0.64556
32.8372;-79.982;Sub;xTide_3581;State Hwy. 7 bridge, Ashley River, Charleston Harbor, South Carolina Current;0.0;-0.05968;-0.96978;-1.75626;-1.86106;-0.73776;-1.03682
29.8667;-81.3067;Ref;xTide_3582;State Road 312, Matanzas River, ICWW, Florida;0.0;-0.05803;-0.72602;-1.36303;-1.46399;-0.54185;-0.86105
29.7045;-81.2279;Ref;xTide_3583;State Road A1A Bridge, Florida;0.0;-0.04998;-0.59411;-1.15902;-1.25499;-0.39354;-0.70996
39.4067;-75.405;Sub;xTide_3584;Stathems Neck, Stow Creek, Delaware River, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.325;-80.6017;Sub;xTide_3585;Station Creek, County Landing, South Carolina;0.0;-0.06700;-1.14698;-2.15096;-2.27396;-0.94436;-1.22699
32.28;-80.6383;Sub;xTide_3586;Station Creek, west end, South Carolina;0.0;-0.06600;-1.14410;-2.09210;-2.21610;-0.92814;-1.21137
55.5333;-133.637;Sub;xTide_3587;Steamboat Bay, Noyes Island, Gulf of Esquibel, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.6033;-80.2867;Sub;xTide_3588;Steamboat Landing, Steamboat Creek, North Edisto River, South Carolina;0.0;-0.06396;-1.08397;-1.89894;-2.00899;-0.83304;-1.12501
38.1833;-121.655;Sub;xTide_3589;Steamboat Slough, Snug Harbor Marina, Sacramento River, California;0.0;-999999;-999999;-999999;-999999;-999999;-999999
44.4933;-67.5433;Sub;xTide_3590;Steele Harbor Island, Maine;0.0;-0.11388;-1.92380;-3.73220;-3.86030;-1.77832;-1.98547
39.335;-74.5967;Sub;xTide_3591;Steelmanville, Patcong Ck., 2.5 n.mi. above ent, Great Egg Harbor Bay, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
41.74;-71.1317;Sub;xTide_3592;Steep Brook, Taunton River, Narragansett Bay, Rhode Island;0.0;-0.05600;-0.68988;-1.42774;-1.50390;-0.58031;-0.83457
47.1733;-122.603;Sub;xTide_3593;Steilacoom, Cormorant Passage, Puget Sound, Washington;0.0;-0.90800;-2.36800;-3.83100;-4.10900;-2.20181;-1.15555
29.6717;-83.39;Sub;xTide_3594;Steinhatchee River ent., Deadman Bay, Florida;0.0;-0.20800;-0.64000;-1.08200;-1.16600;-0.46152;-0.66395
52.9667;-172.9;Sub;xTide_3595;Steller Cove, Attu Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
39.12;-74.755;Sub;xTide_3596;Stites Sound, Townsends Inlet, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
37.9583;-121.29;Sub;xTide_3597;Stockton, San Joaquin River, California;0.0;-999999;-999999;-999999;-999999;-999999;-999999
39.0567;-74.765;Sub;xTide_3598;Stone Harbor, Great Channel, Hereford Inlet, New Jersey;0.0;-0.04962;-0.67107;-1.27332;-1.39378;-0.36082;-0.76090
44.6033;-67.3683;Sub;xTide_3599;Stone Island, Machias Bay, Maine;0.0;-0.11997;-2.05156;-3.98376;-4.10972;-1.89778;-2.08903
44.1533;-68.6617;Sub;xTide_3600;Stonington, Deer Isle, Penobscot Bay, Maine;0.0;-0.11287;-1.61211;-3.08788;-3.21616;-1.49882;-1.70081
32.6267;-79.9933;Sub;xTide_3601;Stono Inlet, Stono River, South Carolina Current;0.0;-0.05773;-0.86534;-1.62753;-1.74153;-0.69174;-0.98993
39.1633;-76.5267;Sub;xTide_3602;Stony Creek, Patapsco River, Maryland;0.0;-0.06234;-0.23168;-0.39507;-0.48554;-0.00211;-0.25062
60.7317;-147.437;Ref;xTide_3603;Storey Island (north side), Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
39.845;-74.1517;Sub;xTide_3604;Stouts Creek, Barnegat Bay, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
29.7433;-91.23;Ref;xTide_3605;Stouts Pass At Six Mile Lake, Louisiana;0.0;-0.02100;-0.12600;-0.24700;-0.27100;0.45220;0.36347
48.45;-124.5833;Ref;xTide_3606;Strait of Juan de Fuca Entrance, Washington Current;0.0;-0.44849;-1.24005;-2.05833;-2.32093;-1.31060;-0.17124
41.2033;-73.1117;Sub;xTide_3607;Stratford, I-95 bridge, Housatonic River, Connecticut;0.0;-0.07401;-1.06679;-2.07997;-2.18198;-0.78823;-1.12090
39.2;-74.6567;Sub;xTide_3608;Strathmere, Strathmere Bay, Corson Inlet, New Jersey;0.0;-0.05100;-0.64823;-1.21443;-1.33373;-0.34400;-0.73448
48.565;-122.722;Sub;xTide_3609;Strawberry Bay, Cypress Island, Washington;0.0;-0.78164;-1.47549;-2.23501;-2.46103;-1.31897;-0.15427
48.5612;-122.7542;Sub;xTide_3610;Strawberry Island, 0.8 mile west of, Rosario Strait, Washington Current;0.0;-0.75179;-1.46604;-2.23524;-2.44178;-1.31509;-0.15064
27.2;-80.2583;Sub;xTide_3611;Stuart, St. Lucie River, Florida;0.0;-0.03400;-0.16797;-0.29597;-0.32897;0.02886;-0.41612
43.9817;-69.835;Sub;xTide_3612;Sturgeon Island, Merrymeeting Bay, Kennebec River, Maine;0.0;-0.09187;-1.49557;-3.03453;-3.16713;-1.14251;-1.35062
37.3067;-77.0067;Sub;xTide_3613;Sturgeon Point, James River, Virginia;0.0;-0.03026;-0.33534;-0.66939;-0.73042;-0.03235;-0.34952
34.7125;-76.7138;Sub;xTide_3614;Sugarloaf Island, 0.2 mile S of (Depth 6ft), Beaufort Inlet, North Carolina Current;0.0;-0.04164;-0.52132;-0.98214;-1.06914;-0.32765;-0.63440
24.6283;-81.51;Sub;xTide_3615;Sugarloaf Key, east side, Tarpon Creek, Florida;0.0;-0.04401;-0.22703;-0.41004;-0.49200;-0.02945;-0.44454
24.6933;-81.555;Sub;xTide_3616;Sugarloaf Key, north end, Bow Channel, Florida;0.0;-0.05596;-0.29086;-0.59788;-0.68682;-0.07334;-0.48980
24.6717;-81.5333;Sub;xTide_3617;Sugarloaf Key, northeast side, Bow Channel, Florida;0.0;-0.05098;-0.25705;-0.47091;-0.55392;-0.03568;-0.45249
24.6533;-81.515;Sub;xTide_3618;Sugarloaf Key, Pirates Cove, Florida;0.0;-0.04577;-0.18708;-0.33227;-0.41037;0.03203;-0.38360
38.2367;-122.03;Sub;xTide_3619;Suisun City, Suisun Slough, Suisun Bay, California;0.0;-0.22400;-0.86703;-1.49603;-1.64503;-0.52904;0.25800
38.1283;-122.073;Ref;xTide_3620;Suisun Slough entrance, Suisun Bay, California;0.0;-999999;-999999;-999999;-999999;-999999;-999999
55.1983;-132.824;Sub;xTide_3621;Sukkwan Narrows, Tlevak Strait, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.762;-79.8675;Sub;xTide_3622;Sullivans I., 0.7 mi. NE of Ft. Sumter, Charleston Harbor, South Carolina Current;0.0;-0.05730;-0.85490;-1.60465;-1.71700;-0.64277;-0.94374
32.7667;-79.8333;Sub;xTide_3623;Sullivans Island (outer coast), South Carolina;0.0;-0.05745;-0.86093;-1.60889;-1.72329;-0.66934;-0.96991
55.285;-132.622;Sub;xTide_3624;Sulzer, Hetta Inlet, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.5267;-80.5733;Sub;xTide_3625;Summerhouse Point, Bull River, Coosaw River, South Carolina;0.0;-0.06532;-1.16410;-2.07644;-2.18562;-0.89649;-1.17532
24.66;-81.4367;Sub;xTide_3626;Summerland Key, Niles Channel Bridge, Florida;0.0;-0.04031;-0.18905;-0.33064;-0.40737;-0.01702;-0.43271
24.6517;-81.435;Sub;xTide_3627;Summerland Key, Niles Channel South, Florida;0.0;-0.04902;-0.22102;-0.39102;-0.46602;-0.04528;-0.46073
24.65;-81.4467;Sub;xTide_3628;Summerland Key, southwest side, Kemp Channel, Florida;0.0;-0.03999;-0.20101;-0.37402;-0.46402;-0.03258;-0.44758
39.5333;-75.7333;Sub;xTide_3629;Summit Bridge, Chesapeake and Delaware Canal, Delaware;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.6765;-133.7325;Sub;xTide_3630;Summit Island, west of, Keku Strait, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.3667;-133.8167;Sub;xTide_3631;Sumner Island, 1.8 miles south of, Sumner Strait, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.41;-133.793;Sub;xTide_3632;Sumner Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.7667;-81.2783;Ref;xTide_3633;Sunbury, Sunbury Channel, Georgia;0.0;-0.06800;-1.29396;-2.28898;-2.39598;-1.06720;-1.35620
25.9283;-80.13;Sub;xTide_3634;Sunny Isles, Biscayne Creek, Florida;0.0;-0.04080;-0.34900;-0.66472;-0.68502;-0.12605;-0.60239
33.9863;-77.9547;Sub;xTide_3635;Sunny Point (Depth 16ft), Cape Fear River, North Carolina Current;0.0;-0.04374;-0.67994;-1.27994;-1.37604;-0.48850;-0.79662
33.9863;-77.9547;Sub;xTide_3636;Sunny Point (Depth 26ft), Cape Fear River, North Carolina Current;0.0;-0.04374;-0.67994;-1.27994;-1.37604;-0.48850;-0.79662
33.9863;-77.9547;Sub;xTide_3637;Sunny Point (Depth 6ft), Cape Fear River, North Carolina Current;0.0;-0.04374;-0.67994;-1.27994;-1.37604;-0.48850;-0.79662
33.99;-77.9567;Sub;xTide_3638;Sunny Point Army Base, Wharf no.1, Cape Fear River, North Carolina;0.0;-0.04300;-0.67598;-1.27896;-1.37398;-0.47809;-0.78910
37.8867;-76.2667;Sub;xTide_3639;Sunnybank, Little Wicomico River, Chesapeake Bay, Virginia;0.0;-0.02771;-0.17478;-0.31815;-0.35128;-0.00469;-0.25140
33.8817;-78.51;Sub;xTide_3640;Sunset Beach Bridge, North Carolina;0.0;-0.04999;-0.78500;-1.48899;-1.60800;-0.56850;-0.88825
33.865;-78.5067;Ref;xTide_3641;Sunset Beach Pier, North Carolina;0.0;-0.05500;-0.81300;-1.56400;-1.68303;-0.60417;-0.92448
48.2833;-122.728;Sub;xTide_3642;Sunset Beach, Whidbey Island, Strait of Juan de Fuca, Washington;0.0;-0.73017;-1.39515;-2.05344;-2.25714;-1.22751;-0.08579
54.1508;-165.615;Ref;xTide_3643;Surf Bay, Akutan Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
58.0183;-136.528;Sub;xTide_3644;Surge Bay, Yakobi Island, outer coast, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.5483;-81.3333;Sub;xTide_3645;Sutherland Bluff, Sapelo River, Sapelo Sound, Georgia Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
29.5717;-81.6067;Sub;xTide_3646;Sutherlands Still, Dunns Creek, Florida;0.0;-0.01002;-0.14113;-0.26626;-0.28624;0.11797;-0.16850
56.54;-157.327;Ref;xTide_3647;Sutwik Island, West End, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
29.2833;-83.15;Sub;xTide_3648;Suwannee River entrance, Florida;0.0;-0.18279;-0.60015;-1.00766;-1.10226;-0.43615;-0.63488
29.3283;-83.1517;Sub;xTide_3649;Suwannee, Salt Creek, Florida;0.0;-0.15774;-0.54928;-0.96424;-1.05819;-0.37235;-0.57065
57.15;-170.45;Sub;xTide_3650;SW Point, St. Paul Island, 1 mile off, Pribilof Islands, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.98;-74.8633;Sub;xTide_3651;Swain Channel, Taylor Sound, Cape May Inlet, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
39.1625;-76.3047;Sub;xTide_3652;Swan Point, 1.6 miles northwest of, Chesapeake Bay, Maryland Current;0.0;-0.06550;-0.24309;-0.41334;-0.50577;-0.02900;-0.28061
39.108;-76.3053;Sub;xTide_3653;Swan Point, 2.7 n.mi. SW of (Depth 14ft), Chesapeake Bay, Maryland Current;0.0;-0.06610;-0.23954;-0.40728;-0.49688;-0.03866;-0.28587
39.108;-76.3053;Sub;xTide_3654;Swan Point, 2.7 n.mi. SW of (Depth 27ft), Chesapeake Bay, Maryland Current;0.0;-0.06610;-0.23954;-0.40728;-0.49688;-0.03866;-0.28587
38.2733;-76.945;Sub;xTide_3655;Swan Point, Potomac River, Virginia Current;0.0;-0.03849;-0.28447;-0.53054;-0.57429;-0.04701;-0.29132
58.215;-135.127;Sub;xTide_3656;Swanson Harbor, Icy Strait, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
51.8633;-176.632;Ref;xTide_3657;Sweeper Cove, Adak Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.645;-117.1228;Sub;xTide_3658;Sweetwater Channel, southwest of (Depth 14ft), San Diego Bay, California Current;0.0;-0.27046;-0.91314;-1.56834;-1.78726;-0.78257;-0.14962
39.625;-74.6417;Sub;xTide_3659;Sweetwater, Mullica River Marina, Mullica River, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
48.4583;-122.513;Sub;xTide_3660;Swinomish Channel ent., Padilla Bay, Washington;0.0;-0.76005;-1.52013;-2.33201;-2.56656;-1.31974;-0.16781
56.8567;-135.52;Sub;xTide_3661;Symonds Bay, Biorka Island, Sitka Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.1667;-134.245;Sub;xTide_3662;Table Bay, Kuiu Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
47.2717;-122.552;Sub;xTide_3663;Tacoma Narrows Bridge, Puget Sound, Washington;0.0;-0.88400;-2.22500;-3.56300;-3.83700;-2.05917;-1.00719
47.2667;-122.4133;Ref;xTide_3664;Tacoma, Commencement Bay, Sitcum Waterway, Puget Sound, Washington;0.0;-0.87000;-2.09400;-3.33600;-3.60500;-1.81982;-0.75778
40.0119;-75.043;Ref;xTide_3665;Tacony-Palmyra Bridge, New Jersey;0.0;-0.06194;-1.09222;-2.03165;-2.15024;-0.60072;-0.93245
44.9267;-124.013;Sub;xTide_3666;Taft, Siletz Bay, Oregon;0.0;-0.41840;-1.35370;-2.29470;-2.51970;-1.23726;-0.21579
54.8333;-132.3333;Sub;xTide_3667;Tah Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
47.3333;-122.507;Sub;xTide_3668;Tahlequah, Neil Pt., Dalco Passage, Vashon I., Puget Sound, Washington;0.0;-0.87200;-2.11200;-3.35600;-3.62400;-1.90715;-0.85677
59.3017;-135.428;Sub;xTide_3669;Taiyasanka Harbor, Taiya Inlet, Lynn Canal, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.9283;-136.52;Sub;xTide_3670;Takanis Bay, Yakobi Island, outer coast, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
58.0633;-154.477;Sub;xTide_3671;Takli Island, Shelikof Strait, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.2617;-150.982;Sub;xTide_3672;Takoma Cove, Port Dick, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
58.0683;-134.012;Sub;xTide_3673;Taku Harbor, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
58.4;-134.015;Sub;xTide_3674;Taku Point, Taku Inlet, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.0583;-74.1167;Sub;xTide_3675;Tall Pines Camp, Metedeconk River, New Jersey;0.0;-0.02392;-0.07331;-0.11604;-0.16226;0.22078;-0.11354
55.0667;-131.542;Sub;xTide_3676;Tamgas Harbor, Annette Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
27.6043;-82.7603;Ref;xTide_3677;Tampa Bay Entrance (Egmont Channel), Florida Current (15d);0.0;-0.11596;-0.35534;-0.58066;-0.65793;-0.19473;-0.48540
51.7183;-177.997;Sub;xTide_3678;Tanaga Bay, Tanaga Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
15.2267;-145.737;Ref;xTide_3679;Tanapag Harbor, Saipan Island, Marianas;0.0;-999999;-999999;-999999;-999999;-999999;-999999
37.8283;-75.9933;Ref;xTide_3680;Tangier Island, Chesapeake Bay, Virginia;0.0;-0.02878;-0.26391;-0.49299;-0.54009;-0.08865;-0.34273
14.5667;-168.95;Sub;xTide_3681;Taongi Atoll, Marshall Islands;0.0;-999999;-999999;-999999;-999999;-999999;-999999
