SiteNumber;SiteName;Latitude;Longitude;SiteNumber2
08157560;Waller Ck at E 1st St, Austin, TX;30.26194167;-97.7397;USGS08157560
08158000;Colorado Rv at Austin, TX;30.24613889;-97.6800556;USGS08158000
08158030;Boggy Ck at Manor Rd, Austin, TX;30.2861111;-97.7086111;USGS08158030
08158035;Boggy Ck at Webberville Rd, Austin, TX;30.26305556;-97.7125;USGS08158035
08158045;Ft Br Boggy Ck at Manor Rd, Austin, TX;30.30055556;-97.6855556;USGS08158045
08158110;Mills Pond at Wells Branch, TX;30.45;-97.679675;USGS08158110
08158200;Walnut Ck at Dessau Rd, Austin, TX;30.375205;-97.6605601;USGS08158200
08158380;Little Walnut Ck at Georgian Dr, Austin, TX;30.35437215;-97.6980609;USGS08158380
08158600;Walnut Ck at Webberville Rd, Austin, TX;30.2832642;-97.655003;USGS08158600
08158700;Onion Ck nr Driftwood, TX;30.08298924;-98.0077859;USGS08158700
08158810;Bear Ck bl FM 1826 nr Driftwood, TX;30.15548749;-97.9400076;USGS08158810
08158813;Bear Ck at Spillar Ranch Rd nr Manchaca, TX;30.1636611;-97.9070194;USGS08158813
08158827;Onion Ck at Twin Creeks Rd nr Manchaca, TX;30.12632345;-97.8211161;USGS08158827
08158840;Slaughter Ck at FM 1826 nr Austin, TX;30.2090972;-97.9033409;USGS08158840
08158860;Slaughter Ck at FM 2304 nr Austin, TX;30.1621554;-97.8322279;USGS08158860
08158920;Williamson Ck at Oak Hill, TX;30.23520806;-97.8602848;USGS08158920
08158927;Kincheon Br at William Cannon Blvd, Austin, TX;30.2124722;-97.8288611;USGS08158927
08158930;Williamson Ck at Manchaca Rd, Austin, TX;30.22132064;-97.7936168;USGS08158930
08158970;Williamson Ck at Jimmy Clay Rd, Austin, TX;30.189378;-97.732504;USGS08158970
08159000;Onion Ck at US Hwy 183, Austin, TX;30.17798987;-97.6886138;USGS08159000
08159200;Colorado Rv at Bastrop, TX;30.10466154;-97.3194368;USGS08159200
08159500;Colorado Rv at Smithville, TX;30.01272074;-97.1619321;USGS08159500
08160400;Colorado Rv abv La Grange, TX;29.9124474;-96.9038699;USGS08160400
08160800;Redgate Ck nr Columbus, TX;29.79911967;-96.5321933;USGS08160800
08161000;Colorado Rv at Columbus, TX;29.7063454;-96.5369155;USGS08161000
08162000;Colorado Rv at Wharton, TX;29.30913668;-96.1038482;USGS08162000
08162500;Colorado Rv nr Bay City, TX;28.9741462;-96.0124588;USGS08162500
08162506;Colorado Rv Bypass Channel nr Matagorda, TX;28.6847113;-95.9691293;USGS08162506
08162600;Tres Palacios Rv nr Midfield, TX;28.92803769;-96.1710747;USGS08162600
08164000;Lavaca Rv nr Edna, TX;28.95998449;-96.6863668;USGS08164000
08164300;Navidad Rv nr Hallettsville, TX;29.466908;-96.812756;USGS08164300
08164350;Navidad Rv nr Speaks, TX;29.321914;-96.7091425;USGS08164350
08164370;Navidad Rv at Morales, TX;29.1355328;-96.7444227;USGS08164370
08164390;Navidad Rv at Strane Pk nr Edna, TX;29.06553568;-96.6741434;USGS08164390
08164450;Sandy Ck nr Ganado, TX;29.1602539;-96.5463608;USGS08164450
08164503;W Mustang Ck nr Ganado, TX;29.07185833;-96.4680278;USGS08164503
08164504;E Mustang Ck nr Louise, TX;29.07081227;-96.4171913;USGS08164504
08164525;Lk Texana nr Edna, TX;28.89193124;-96.5777528;USGS08164525
08164600;Garcitas Ck nr Inez, TX;28.8913759;-96.8191486;USGS08164600
08164800;Placedo Ck nr Placedo, TX;28.72527137;-96.7688702;USGS08164800
08165300;N Fk Guadalupe Rv nr Hunt, TX;30.06409747;-99.3869916;USGS08165300
08165500;Guadalupe Rv at Hunt, TX;30.06993074;-99.3217122;USGS08165500
08166000;Johnson Ck nr Ingram, TX;30.10020707;-99.2831006;USGS08166000
08166140;Guadalupe Rv abv Bear Ck at Kerrville, TX;30.06965378;-99.1953203;USGS08166140
08166200;Guadalupe Rv at Kerrville, TX;30.053266;-99.163375;USGS08166200
08166250;Guadalupe Rv nr Center Point, TX;29.98777778;-99.11;USGS08166250
08167000;Guadalupe Rv at Comfort, TX;29.96523889;-98.8971667;USGS08167000
08167500;Guadalupe Rv nr Spring Branch, TX;29.8604957;-98.3836275;USGS08167500
08167700;Canyon Lk nr New Braunfels, TX;29.86882934;-98.1989;USGS08167700
08167800;Guadalupe Rv at Sattler, TX;29.85910758;-98.1800106;USGS08167800
08167900;Guadalupe Rv at Third Crossing nr Sattler, TX;29.80368889;-98.1630889;USGS08167900
08168500;Guadalupe Rv abv Comal Rv at New Braunfels, TX;29.7149465;-98.1100083;USGS08168500
08168797;Dry Comal Ck at Loop 337 nr New Braunfels, TX;29.688;-98.1548333;USGS08168797
08168913;Comal Rv (oc) nr Landa Lk, New Braunfels, TX;29.71007778;-98.1316611;USGS08168913
08168932;Comal Rv (nc) nr Landa Lk, New Braunfels, TX;29.7089611;-98.1334417;USGS08168932
08169000;Comal Rv at New Braunfels, TX;29.70605788;-98.1225085;USGS08169000
08169500;Guadalupe Rv at New Braunfels, TX;29.69800265;-98.1066748;USGS08169500
08169792;Guadalupe Rv at FM 1117 nr Seguin, TX;29.53616667;-97.8809444;USGS08169792
08170500;San Marcos Rv at San Marcos, TX;29.88910804;-97.9341718;USGS08170500
08171000;Blanco Rv at Wimberley, TX;29.9943808;-98.088898;USGS08171000
08171290;Blanco Rv at Halifax Rch nr Kyle, TX;30.00555556;-97.9525;USGS08171290
08171300;Blanco Rv nr Kyle, TX;29.97938297;-97.9100051;USGS08171300
08171350;Blanco Rv at San Marcos, TX;29.8795111;-97.9107528;USGS08171350
08171400;San Marcos Rv nr Martindale, TX;29.8322861;-97.8423833;USGS08171400
08172000;San Marcos Rv at Luling, TX;29.66634037;-97.6508314;USGS08172000
08172400;Plum Ck at Lockhart, TX;29.92299833;-97.6791667;USGS08172400
08173000;Plum Ck nr Luling, TX;29.699673;-97.6036082;USGS08173000
08173900;Guadalupe Rv at Gonzales, TX;29.48440414;-97.4502702;USGS08173900
08174600;Peach Ck bl Dilworth, TX;29.47412787;-97.3166565;USGS08174600
08175000;Sandies Ck nr Westhoff, TX;29.2152475;-97.4494353;USGS08175000
08175800;Guadalupe Rv at Cuero, TX;29.09053147;-97.3297129;USGS08175800
08176500;Guadalupe Rv at Victoria, TX;28.7930456;-97.0130429;USGS08176500
08176550;Fifteenmile Ck nr Weser, TX;28.89776103;-97.3549922;USGS08176550
08176900;Coleto Ck at Arnold Rd Crsg nr Schroeder, TX;28.86165308;-97.2263791;USGS08176900
08177300;Perdido Ck at FM 622 nr Fannin, TX;28.7516564;-97.3172142;USGS08177300
08177400;Coleto Ck Res nr Victoria, TX;28.73110306;-97.1649897;USGS08177400
08177500;Coleto Ck nr Victoria, TX;28.73110317;-97.1386004;USGS08177500
08177520;Guadalupe Rv nr Bloomington, TX;28.66194444;-96.9652778;USGS08177520
08177700;Olmos Ck at Dresden Dr, San Antonio, TX;29.4991192;-98.5102958;USGS08177700
08178000;San Antonio Rv at San Antonio, TX;29.40967796;-98.495017;USGS08178000
08178050;San Antonio Rv at Mitchell St, San Antonio, TX;29.39301189;-98.4947392;USGS08178050
08178504;San Pedro Ck at Probandt St at San Antonio, TX;29.39163889;-98.499675;USGS08178504
08178565;San Antonio Rv at Loop 410, San Antonio, TX;29.32218127;-98.4502932;USGS08178565
08178593;Salado Ck at Blanco Rd. San Antonio, Tx;29.5638611;-98.5196667;USGS08178593
08178700;Salado Ck at Loop 410, San Antonio, TX;29.5160633;-98.4311271;USGS08178700
08178800;Salado Ck at Loop 13, San Antonio, TX;29.35718017;-98.4127925;USGS08178800
0817887350;Medina Rv at Patterson Rd at Medina, TX;29.79389167;-99.2485944;USGS0817887350
08178880;Medina Rv at Bandera, TX;29.72383537;-99.070035;USGS08178880
08179500;Medina Lk nr San Antonio, TX;29.54022964;-98.9339186;USGS08179500
08180586;San Geronimo Ck nr Helotes, TX;29.61972778;-98.7951528;USGS08180586
08180700;Medina Rv nr Macdona, TX;29.33495798;-98.689744;USGS08180700
08180720;Medina Rv nr Von Ormy, TX;29.2952371;-98.6422426;USGS08180720
08180850;Medina Rv at Applewhite Rd, San Antonio, TX;29.24685278;-98.5487944;USGS08180850
08180941;Culebra Ck in GCSNA nr Helotes, TX;29.53916667;-98.7513889;USGS08180941
08181400;Helotes Ck at Helotes, TX;29.57856108;-98.6916896;USGS08181400
08181435;Leon Ck at Lp 410 at San Antonio, TX;29.447875;-98.6337111;USGS08181435
08181480;Leon Ck at IH 35, San Antonio, TX;29.32995837;-98.5841856;USGS08181480
08181500;Medina Rv at San Antonio, TX;29.2641276;-98.4908493;USGS08181500
08181725;San Antonio Rv nr Victor Braunig Lk nr ElmendorfTX;29.2354111;-98.4026083;USGS08181725
08181800;San Antonio Rv nr Elmendorf, TX;29.2221853;-98.3558463;USGS08181800
08183200;San Antonio Rv nr Floresville, TX;29.11;-98.1744444;USGS08183200
08183500;San Antonio Rv nr Falls City, TX;28.95164067;-98.0641723;USGS08183500
08183900;Cibolo Ck nr Boerne, TX;29.77498889;-98.7094694;USGS08183900
08183978;Cibolo Ck at Specht Rd nr. Bulverde, TX;29.73677778;-98.4933722;USGS08183978
08184050;Cibolo Ck at Smithson Valley Rd nr Bulverde, TX;29.74826667;-98.4076833;USGS08184050
08185000;Cibolo Ck at Selma, TX;29.5941166;-98.3111242;USGS08185000
08185065;Cibolo Ck nr Saint Hedwig, TX;29.50144444;-98.18625;USGS08185065
08185100;Martinez Ck nr Saint Hedwig, TX;29.44388889;-98.1688889;USGS08185100
08185500;Cibolo Ck at Sutherland Springs, TX;29.2797222;-98.0533333;USGS08185500
08186000;Cibolo Ck nr Falls City, TX;29.01413869;-97.9302808;USGS08186000
08186500;Ecleto Ck nr Runge, TX;28.92025419;-97.7722221;USGS08186500
08188060;San Antonio Rv at SH 72 nr Runge, TX;28.84869444;-97.7371389;USGS08188060
08188500;San Antonio Rv at Goliad, TX;28.6492861;-97.3848583;USGS08188500
08188570;San Antonio Rv nr McFaddin, TX;28.53125;-97.0426944;USGS08188570
08188600;GBRA Calhoun Canal Pump Sta nr Long Mott, TX;28.496667;-96.7710941;USGS08188600
08188800;Guadalupe Rv nr Tivoli, TX;28.5058337;-96.8847084;USGS08188800
08188810;Guadalupe Rv at SH 35 nr Tivoli, TX;28.47833444;-96.8627635;USGS08188810
08189200;Copano Ck nr Refugio, TX;28.30361693;-97.1124913;USGS08189200
08189300;Medio Ck nr Beeville, TX;28.48305164;-97.656663;USGS08189300
08189500;Mission Rv at Refugio, TX;28.29195088;-97.2791593;USGS08189500
08189700;Aransas Rv nr Skidmore, TX;28.28250426;-97.620829;USGS08189700
0818999010;Nueces Rv nr Barksdale, TX;29.71883333;-100.039575;USGS0818999010
08189998;Nueces Rv at CR 414 at Montell, TX;29.52646667;-100.0183667;USGS08189998
08190000;Nueces Rv at Laguna, TX;29.42856679;-99.997287;USGS08190000
08190500;W Nueces Rv nr Brackettville, TX;29.48108333;-100.2391667;USGS08190500
08192000;Nueces Rv bl Uvalde, TX;29.12385307;-99.8947822;USGS08192000
08193000;Nueces Rv nr Asherton, TX;28.50026313;-99.6819935;USGS08193000
08194000;Nueces Rv at Cotulla, TX;28.42637889;-99.2400322;USGS08194000
08194200;San Casimiro Ck nr Freer, TX;27.96501329;-98.9669678;USGS08194200
08194500;Nueces Rv nr Tilden, TX;28.30888906;-98.5572384;USGS08194500
08195000;Frio Rv at Concan, TX;29.48856496;-99.7047756;USGS08195000
08196000;Dry Frio Rv nr Reagan Wells, TX;29.50467576;-99.7814452;USGS08196000
08196300;Dry Frio Rv at FM 2690 nr Knippa, TX;29.3736111;-99.7041667;USGS08196300
08197500;Frio Rv bl Dry Frio Rv nr Uvalde, TX;29.2457934;-99.6744978;USGS08197500
08197800;Blanco Ck at SH 127 nr Concan, TX;29.41833333;-99.6052778;USGS08197800
08197936;Sabinal Rv bl Mill Ck nr Vanderpool, TX;29.719;-99.5487;USGS08197936
08198000;Sabinal Rv nr Sabinal, TX;29.4910644;-99.4928241;USGS08198000
08198500;Sabinal Rv at Sabinal, TX;29.31430556;-99.4804722;USGS08198500
08200000;Hondo Ck nr Tarpley, TX;29.57003056;-99.2476889;USGS08200000
08200720;Hondo Ck at SH 173 nr Hondo, TX;29.3761111;-99.1166667;USGS08200720
08200977;Middle Verde Ck at SH 173 nr Bandera, TX;29.56777778;-99.0969444;USGS08200977
08201500;Seco Ck at Miller Rh nr Utopia, TX;29.573284;-99.4030997;USGS08201500
08202700;Seco Ck at Rowe Rh nr D'Hanis, TX;29.37078917;-99.2878185;USGS08202700
08203450;Leona Rv at CR 429A nr Uvalde, TX;29.34527778;-99.7488889;USGS08203450
08204005;Leona Rv nr Uvalde, TX;29.1544077;-99.7433888;USGS08204005
08205500;Frio Rv nr Derby, TX;28.73664429;-99.1447556;USGS08205500
08206600;Frio Rv at Tilden, TX;28.46749279;-98.5475174;USGS08206600
08206700;San Miguel Ck nr Tilden, TX;28.58748787;-98.5458513;USGS08206700
08206900;Choke Canyon Res nr Three Rivers, TX;28.4838811;-98.245842;USGS08206900
08206910;Choke Canyon Res OWC nr Three Rivers, TX;28.48610326;-98.2416752;USGS08206910
08207500;Atascosa Rv nr McCoy, TX;28.86497693;-98.3383454;USGS08207500
08208000;Atascosa Rv at Whitsett, TX;28.62220899;-98.2813988;USGS08208000
08210000;Nueces Rv nr Three Rivers, TX;28.42749545;-98.1780625;USGS08210000
08210400;Lagarto Ck nr George West, TX;28.05973533;-98.0969482;USGS08210400
08210500;Lk Corpus Christi nr Mathis, TX;28.0383472;-97.8711104;USGS08210500
08211000;Nueces Rv nr Mathis, TX;28.03834719;-97.8602769;USGS08211000
08211200;Nueces Rv at Bluntzer, TX;27.93779594;-97.7758308;USGS08211200
08211500;Nueces Rv at Calallen, TX;27.88307697;-97.625273;USGS08211500
08211503;Rincon Bayou Channel nr Calallen, TX;27.8969652;-97.6255509;USGS08211503
0821150305;Rincon Bayou Channel nr Odem, TX;27.89775;-97.6161667;USGS0821150305
08211520;Oso Ck at Corpus Christi, TX;27.71141879;-97.5019377;USGS08211520
08211900;San Fernando Ck at Alice, TX;27.77252575;-98.033613;USGS08211900
08212400;Los Olmos Ck nr Falfurrias, TX;27.26448618;-98.1358378;USGS08212400
08227000;SAGUACHE CREEK NEAR SAGUACHE, CO;38.16333294;-106.290583;USGS08227000
08252500;COSTILLA CREEK ABOVE COSTILLA DAM, NM;36.8983611;-105.2546667;USGS08252500
08253000;CASIAS CREEK NEAR COSTILLA, NM;36.89685556;-105.2604583;USGS08253000
08253500;SANTISTEVAN CREEK NEAR COSTILLA, NM;36.88416667;-105.2811111;USGS08253500
08253900;COSTILLA RESERVOIR NEAR COSTILLA, NM;36.87527778;-105.2797222;USGS08253900
08254000;COSTILLA CREEK BELOW COSTILLA DAM, NM;36.87280556;-105.2836667;USGS08254000
08255500;COSTILLA CREEK NEAR COSTILLA, NM;36.9668611;-105.5071111;USGS08255500
08261000;COSTILLA CREEK NEAR GARCIA, CO;36.98902778;-105.5324583;USGS08261000
08263500;RIO GRANDE NEAR CERRO, NM;36.74001667;-105.6834417;USGS08263500
08265000;RED RIVER NEAR QUESTA, NM;36.7033111;-105.5684306;USGS08265000
08266820;RED RIVER BELOW FISH HATCHERY, NEAR QUESTA, NM;36.68283889;-105.6541222;USGS08266820
08267500;RIO HONDO NEAR VALDEZ, NM;36.5417972;-105.5565222;USGS08267500
08269000;RIO PUEBLO DE TAOS NEAR TAOS, NM;36.43944444;-105.5036111;USGS08269000
08271000;RIO LUCERO NEAR ARROYO SECO, NM;36.50828889;-105.5309639;USGS08271000
08275500;RIO GRANDE DEL RANCHO NEAR TALPA, NM;36.30310278;-105.5810028;USGS08275500
08276300;RIO PUEBLO DE TAOS BELOW LOS CORDOVAS, NM;36.3793333;-105.6678333;USGS08276300
08276500;RIO GRANDE BLW TAOS JUNCTION BRIDGE NEAR TAOS, NM;36.3200333;-105.7544444;USGS08276500
08277470;RIO PUEBLO NR PENASCO, NM;36.16846667;-105.6027889;USGS08277470
08279000;EMBUDO CREEK AT DIXON, NM;36.21085556;-105.9136306;USGS08279000
08279500;RIO GRANDE AT EMBUDO, NM;36.20555556;-105.9639722;USGS08279500
08281400;RIO CHAMA ABOVE CHAMA, NM;36.93495625;-106.5552122;USGS08281400
08282300;RIO BRAZOS AT FISHTAIL ROAD NR TIERRA AMARILLA, NM;36.7379333;-106.4707722;USGS08282300
08284100;RIO CHAMA NEAR LA PUENTE, NM;36.6626583;-106.6333667;USGS08284100
08285500;RIO CHAMA BELOW EL VADO DAM, NM;36.5803833;-106.7247667;USGS08285500
08286500;RIO CHAMA ABOVE ABIQUIU RESERVOIR, NM;36.3188222;-106.5995306;USGS08286500
08287000;RIO CHAMA BELOW ABIQUIU DAM, NM;36.2372222;-106.4174167;USGS08287000
08289000;RIO OJO CALIENTE AT LA MADERA, NM;36.34974167;-106.0441861;USGS08289000
08290000;RIO CHAMA NEAR CHAMITA, NM;36.07355556;-106.1116944;USGS08290000
08291000;SANTA CRUZ RIVER NEAR CUNDIYO, NM;35.9647222;-105.9047222;USGS08291000
08294200;NAMBE FALLS RESERVOIR NEAR NAMBE, NM;35.84555556;-105.9061111;USGS08294200
08294210;RIO NAMBE BELOW NAMBE FALLS DAM NEAR NAMBE, NM;35.8461111;-105.9097222;USGS08294210
08302500;TESUQUE CREEK ABOVE DIVERSIONS NEAR SANTA FE, NM;35.73955556;-105.9049528;USGS08302500
08313000;RIO GRANDE AT OTOWI BRIDGE, NM;35.8745;-106.1424444;USGS08313000
08313350;RITO DE LOS FRIJOLES IN BANDELIER NAT MON, NM;35.77638889;-106.2683333;USGS08313350
08313500;COCHITI EAST SIDE MAIN CANAL AT COCHITI, NM;35.617;-106.3241667;USGS08313500
08314000;SILI MAIN CANAL (AT HEAD) AT COCHITI, NM;35.6195;-106.3246944;USGS08314000
08315480;SANTA FE RIVER ABOVE MCCLURE RES, NR SANTA FE, NM;35.68891667;-105.8228333;USGS08315480
08315500;MCCLURE RESERVOIR NEAR SANTA FE N MEX;35.6872222;-105.8358333;USGS08315500
08316000;SANTA FE RIVER NEAR SANTA FE, NM;35.68644444;-105.8436111;USGS08316000
08316500;NICHOLS RESERVOIR NEAR SANTA FE N MEX;35.68944444;-105.88;USGS08316500
08317200;SANTA FE RIVER ABOVE COCHITI LAKE, NM;35.5472222;-106.2288889;USGS08317200
08317400;RIO GRANDE BELOW COCHITI DAM, NM;35.618;-106.3239444;USGS08317400
08317950;GALISTEO CREEK BELOW GALISTEO DAM, NM;35.46465278;-106.2133889;USGS08317950
08319000;RIO GRANDE AT SAN FELIPE, NM;35.4445833;-106.4398333;USGS08319000
08324000;JEMEZ RIVER NEAR JEMEZ, NM;35.6619833;-106.7434389;USGS08324000
08328950;JEMEZ RIVER OUTLET BELOW JEMEZ CANYON DAM, NM;35.39475884;-106.545305;USGS08328950
08329900;NORTH FLOODWAY CHANNEL NEAR ALAMEDA, NM;35.19805556;-106.5997222;USGS08329900
08329918;RIO GRANDE AT ALAMEDA BRIDGE AT ALAMEDA, NM;35.1977222;-106.6427778;USGS08329918
08329928;RIO GRANDE NR ALAMEDA, NM;35.182;-106.6519444;USGS08329928
08330000;RIO GRANDE AT ALBUQUERQUE, NM;35.08916667;-106.6806944;USGS08330000
08330600;TIJERAS ARROYO NR ALBUQUERQUE, NM;35.00194444;-106.6575;USGS08330600
08330775;SOUTH DIV CHANNEL ABV TIJERAS ARROYO NR ALBQ., NM;35.00277778;-106.6572222;USGS08330775
08330875;RIO GRANDE AT ISLETA LAKES NR ISLETA, NM;34.94666667;-106.6802778;USGS08330875
08331160;RIO GRANDE NEAR BOSQUE FARMS, NM;34.87055556;-106.72;USGS08331160
08331510;RIO GRANDE AT STATE HWY 346 NEAR BOSQUE, NM;34.545;-106.7630556;USGS08331510
08332010;RIO GRANDE FLOODWAY NEAR BERNARDO, NM;34.4170091;-106.800581;USGS08332010
08334000;RIO PUERCO ABV ARROYO CHICO NR GUADALUPE, NM;35.60088889;-107.1666111;USGS08334000
08340500;ARROYO CHICO NR GUADALUPE, NM;35.59225;-107.1894444;USGS08340500
08341400;BLUEWATER LAKE NEAR BLUEWATER, NM;35.29258889;-108.1115056;USGS08341400
08343500;RIO SAN JOSE AT ACOMA PUEBLO, NM;35.0744111;-107.7511139;USGS08343500
08353000;RIO PUERCO NEAR BERNARDO, NM;34.41027778;-106.8544444;USGS08353000
08354900;RIO GRANDE FLOODWAY AT SAN ACACIA, NM;34.25638889;-106.8908333;USGS08354900
08355050;RIO GRANDE AT BRIDGE NEAR ESCONDIDA, NM;34.1208333;-106.8869444;USGS08355050
08355490;RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO, NM;33.92666667;-106.8511667;USGS08355490
08358300;RIO GRANDE CONVEYANCE CHANNEL AT SAN MARCIAL, NM;33.68766667;-106.9926111;USGS08358300
08358400;RIO GRANDE FLOODWAY AT SAN MARCIAL, NM;33.6790833;-106.997;USGS08358400
08359500;RIO GRANDE AT NARROWS IN ELEPHANT BUTTE RES., NM;33.38618184;-107.1630872;USGS08359500
08361000;RIO GRANDE BELOW ELEPHANT BUTTE DAM, NM;33.1485111;-107.2067833;USGS08361000
08363510;RIO GRANDE BELOW LEASBURG DAM AT FORT SELDEN, NM;32.47731016;-106.920566;USGS08363510
08364000;RIO GRANDE AT EL PASO, TX;31.80288488;-106.5408218;USGS08364000
08371500;Rio Grande abv Rio Conchos nr Presidio, TX;29.6210127;-104.4810367;USGS08371500
08374200;Rio Grande bl Rio Conchos nr Presidio, TX;29.51962973;-104.2865896;USGS08374200
08374510;Rio Grande Dws Santa Elena Canyon, BBNP, TX;29.1547222;-103.5977778;USGS08374510
08374550;Rio Grande nr Castolon, TX;29.13798;-103.5249033;USGS08374550
08375300;Rio Grande at Rio Grande Village, Big Bnd NP, TX;29.1835386;-102.9754409;USGS08375300
08376300;Sanderson Ck at Sanderson, TX;30.12851998;-102.3848654;USGS08376300
08377200;Rio Grande at Foster Rh nr Langtry, TX;29.78075694;-101.7559523;USGS08377200
08377900;RIO MORA NEAR TERRERO, NM;35.77711389;-105.6580278;USGS08377900
08378500;PECOS RIVER NEAR PECOS, NM;35.70835;-105.6827028;USGS08378500
08379500;PECOS RIVER NEAR ANTON CHICO, NM;35.17866944;-105.1088028;USGS08379500
08380500;GALLINAS CREEK NEAR MONTEZUMA, NM;35.65199444;-105.3188306;USGS08380500
08382000;GALLINAS RIVER NEAR LOURDES, NM;35.46890278;-105.1614417;USGS08382000
08382500;GALLINAS R NR COLONIAS, NM;35.1819611;-104.9002667;USGS08382500
08382600;PECOS R ABV CANON DEL UTA NR COLONIAS, NM;35.09138889;-104.8005556;USGS08382600
08382650;PECOS RIVER ABOVE SANTA ROSA LAKE, NM;35.05944444;-104.7611111;USGS08382650
08382830;PECOS RIVER BELOW SANTA ROSA DAM, NM;35.02416667;-104.6888889;USGS08382830
08383500;PECOS RIVER NEAR PUERTO DE LUNA, NM;34.7300833;-104.5249111;USGS08383500
08384500;PECOS RIVER BELOW SUMNER DAM, NM;34.60405556;-104.3879167;USGS08384500
08385000;FORT SUMNER MAIN CANAL NEAR FORT SUMNER, NM;34.50827778;-104.2783611;USGS08385000
08385503;SAND GATE DIV FROM FT SUMNER CANAL AT FT SUMNER,NM;34.4758333;-104.2583333;USGS08385503
08385522;PECOS RIVER BELOW TAIBAN CREEK NEAR FORT SUMNER,NM;34.3322222;-104.1811111;USGS08385522
08385630;PECOS RIVER NEAR DUNLAP, NM;34.0633333;-104.3066667;USGS08385630
08386000;PECOS RIVER NEAR ACME, NM;33.57185556;-104.3736028;USGS08386000
08386505;RIO RUIDOSO AT RUIDOSO, NM;33.33653056;-105.7263083;USGS08386505
08387000;RIO RUIDOSO AT HOLLYWOOD, NM;33.32669167;-105.6253333;USGS08387000
08387550;NORTH FORK EAGLE CREEK NEAR ALTO, NM;33.4095472;-105.7407639;USGS08387550
08387575;SOUTH FORK EAGLE CREEK NEAR ALTO, NM;33.3924083;-105.7246806;USGS08387575
08387600;EAGLE CREEK BELOW SOUTH FORK NEAR ALTO, NM;33.39285278;-105.7233444;USGS08387600
08388450;BONITO LAKE NEAR ALTO, NM;33.4565833;-105.7349722;USGS08388450
08388500;RIO BONITO AT HWY 48 BRIDGE NEAR ALTO, NM;33.4472222;-105.6611111;USGS08388500
08390020;RIO HONDO ABOVE CHAVEZ CANYON NEAR HONDO, NM;33.37125;-105.2573889;USGS08390020
08390500;RIO HONDO AT DIAMOND A RANCH NR ROSWELL, NM;33.34916667;-104.8516667;USGS08390500
08390800;RIO HONDO BLW DIAMOND A DAM NR ROSWELL, NM;33.29986944;-104.721675;USGS08390800
08393610;RIO HONDO NEAR ROSWELL, NM;33.408775;-104.4717167;USGS08393610
08394024;PECOS R N BOUNDARY (BLM WETLANDS) NR DEXTER, NM;33.31725;-104.3616667;USGS08394024
08394033;PECOS R S BOUNDARY (BLM WETLANDS) NR DEXTER, NM;33.26833333;-104.3544167;USGS08394033
08394500;RIO FELIX AT OLD HWY BRD NR HAGERMAN, NM;33.1251075;-104.3449634;USGS08394500
08395500;PECOS RIVER NEAR LAKE ARTHUR, NM;32.98930556;-104.3209722;USGS08395500
08396500;PECOS RIVER NEAR ARTESIA, NM;32.8408611;-104.3238333;USGS08396500
08397600;RIO PENASCO NEAR DUNKEN, NM;32.88152778;-105.1780556;USGS08397600
08397620;RIO PENASCO NEAR HOPE, NM;32.8367722;-105.0694222;USGS08397620
08398500;RIO PENASCO AT DAYTON, NM;32.7434472;-104.4141306;USGS08398500
08399500;PECOS RIVER (KAISER CHANNEL) NEAR LAKEWOOD, NM;32.689375;-104.2992194;USGS08399500
08400000;FOURMILE DRAW NR LAKEWOOD, NM;32.67268889;-104.3689694;USGS08400000
08401200;SOUTH SEVEN RIVERS NR LAKEWOOD, NM;32.5886111;-104.4213889;USGS08401200
08401500;PECOS RIVER BELOW BRANTLEY DAM NEAR CARLSBAD, NM;32.54318889;-104.3711;USGS08401500
08401900;ROCKY ARROYO AT HWY BRD NR CARLSBAD, NM;32.50608056;-104.3749889;USGS08401900
08402000;PECOS R AT DAMSITE 3 NR CARLSBAD, NM;32.51122778;-104.3332889;USGS08402000
08403500;CARLSBAD MAIN CANAL AT HEAD NEAR CARLSBAD, NM;32.49039444;-104.2527278;USGS08403500
08404000;PECOS RIVER BELOW AVALON DAM, NM;32.48085556;-104.2629806;USGS08404000
08405105;DARK CANYON DRAW NEAR WHITES CITY, NM;32.29043056;-104.3491667;USGS08405105
08405150;DARK CANYON AT CARLSBAD, NM;32.40333333;-104.2294444;USGS08405150
08405200;PECOS RIVER BELOW DARK CANYON AT CARLSBAD, NM;32.409275;-104.2149722;USGS08405200
08405450;BLUE SPRINGS ABOVE DIVERSIONS NR WHITES CITY, NM;32.18458889;-104.2844972;USGS08405450
08405500;BLACK RIVER ABOVE MALAGA, NM;32.22908889;-104.1518528;USGS08405500
08406000;BLACK RIVER AT MALAGA, NM;32.24086667;-104.0646861;USGS08406000
08406500;PECOS RIVER NEAR MALAGA, NM;32.20754167;-104.023875;USGS08406500
08407000;PECOS RIVER AT PIERCE CANYON CROSSING, NM;32.18853056;-103.9793861;USGS08407000
08407500;PECOS RIVER AT RED BLUFF, NM;32.07519167;-104.0394361;USGS08407500
08408500;DELAWARE RIVER NR RED BLUFF, NM;32.02314167;-104.0544556;USGS08408500
08410000;Red Bluff Res nr Orla, TX;31.901237;-103.9101974;USGS08410000
08412500;Pecos Rv nr Orla, TX;31.87262648;-103.8315824;USGS08412500
08420500;Pecos Rv at Pecos, TX;31.43652327;-103.467395;USGS08420500
